Lat,lon,elevation,PercentClear,NE,SE,SW,NW
22.74125,81.37958333,1026,94,23.1,20.9,25,24.9
22.77208333,81.37791667,1022,93,23.1,19.8,25,24.8
22.82208333,83.27791667,1118,93,25,23.5,23.7,20.5
22.83041667,83.28291667,1124,94,25,23.5,24,21.9
22.83291667,83.28208333,1126,94,25,23.5,23.8,22.1
22.86791667,83.28291667,1125,95,25,23.5,22.1,24.1
22.49458333,81.38541667,1005,94,22,23,25,24.2
22.51291667,81.38208333,1018,97,23.2,23.5,25,24.9
22.51541667,81.38375,1016,96,23,23.5,25,24.9
22.52458333,81.38375,1009,95,22.2,23.3,25,24.9
22.53791667,81.38041667,1004,93,21.2,22.6,24.5,24.9
22.53958333,81.38041667,1000,91,20.7,21.2,23.8,24.8
22.59208333,81.38625,1003,92,19.9,22.3,24.7,24.7
22.63375,81.38458333,1009,93,20.8,22,25,24.8
22.64625,81.37958333,1007,91,20.4,20.9,24.9,24.8
22.73958333,81.38541667,1021,90,21.7,18.4,25,24.8
22.74208333,81.38375,1031,95,23.2,21.5,25,24.9
22.82875,83.28375,1124,95,25,23.5,24.1,21.9
22.83125,83.28291667,1122,94,25,23.5,23.8,21.8
22.84791667,83.29125,1116,91,22.8,23.5,22.6,22.5
22.85541667,83.29041667,1127,95,25,23.5,23,23.6
22.85625,83.28958333,1125,95,25,23.5,22.8,23.6
22.87041667,83.29125,1125,95,25,23.5,22.4,24.3
22.88041667,83.29125,1130,96,25,23.5,23,24.5
22.88958333,83.29125,1132,96,25,23.5,22.9,24.9
22.89541667,83.29125,1138,97,25,23.5,23.4,25
22.46958333,81.39208333,999,93,21.2,23.4,25,23.8
22.47291667,81.39125,999,93,21.3,23.2,25,23.7
22.49541667,81.39208333,1003,93,21.9,22.7,25,23.2
22.51375,81.38958333,1007,94,21.9,22.9,24.6,24.7
22.51541667,81.38875,1009,95,22.2,23.2,25,24.9
22.52875,81.39541667,1008,95,21.7,23.1,25,24.9
22.53125,81.39291667,1007,94,21.5,23,24.7,24.9
22.58958333,81.39125,1001,90,19,22,24.5,24.4
22.58958333,81.39125,1001,90,19,22,24.5,24.4
22.62625,81.39125,1014,94,21.4,22.5,25,24.9
22.73125,81.39625,1028,94,22.7,21.3,25,24.9
22.73958333,81.39458333,1038,95,23.1,21.8,25,24.9
22.73958333,81.39458333,1038,95,23.1,21.8,25,24.9
22.75208333,81.39541667,1029,94,22.9,21.2,25,24.9
22.83125,83.29125,1118,94,25,23.5,23.6,21.7
22.83125,83.29125,1118,94,25,23.5,23.6,21.7
22.84541667,83.29875,1125,95,25,23.5,23.6,22.9
22.85291667,83.29208333,1125,95,25,23.5,23,23.5
22.85625,83.29125,1121,94,24.3,23.5,22.5,23.6
22.86958333,83.29291667,1131,96,25,23.5,22.9,24.5
22.88125,83.29791667,1134,97,25,23.5,23.5,24.6
22.88208333,83.29875,1134,97,25,23.5,23.5,24.6
22.89375,83.29208333,1140,97,25,23.5,23.6,25
22.89875,83.29458333,1141,97,25,23.5,23.7,25
22.91458333,83.29625,1141,98,25,23.5,24,25
22.91458333,83.29625,1141,98,25,23.5,24,25
22.48625,81.40041667,999,91,21,22.4,25,23
22.49791667,81.40375,1008,95,22.3,22.9,25,24.9
22.49958333,81.40125,1010,96,22.4,23.3,25,24.9
23.17791667,81.28625,989,91,25,20.4,21.3,24.7
22.52291667,81.39625,1001,90,20.9,22.2,22.3,24.7
23.17791667,81.28625,989,91,25,20.4,21.3,24.7
22.52708333,81.39958333,1011,95,22.1,23.3,25,24.9
22.53125,81.40458333,1005,93,21.1,22.6,24.5,24.7
22.56625,81.39875,1001,91,19.8,22.1,24.4,24.4
22.61791667,81.40291667,1019,94,21.7,22.8,25,24.8
22.62958333,81.40125,1018,94,21.5,22.5,25,24.8
22.63125,81.40125,1012,93,21.1,22.2,25,24.6
22.72125,81.40458333,1030,94,22.5,21.3,25,24.9
22.73125,81.39708333,1029,94,22.7,21.3,25,24.9
22.73625,81.39708333,1037,95,23,21.8,25,24.9
22.74458333,81.39708333,1026,91,22.6,21.1,21.9,24.9
22.75125,81.39791667,1027,93,22.7,21.1,24.5,24.9
22.84625,83.29958333,1123,95,25,23.5,23.5,22.7
22.85625,83.29958333,1120,94,25,23.5,22.8,22.4
22.86291667,83.30375,1128,95,25,23.5,23.2,23.2
22.86625,83.30791667,1128,95,25,23.5,23.2,23.2
22.88125,83.29958333,1132,96,25,23.5,23.3,24.6
22.88125,83.29958333,1132,96,25,23.5,23.3,24.6
22.89208333,83.29958333,1133,97,25,23.5,23.2,25
22.91291667,83.29958333,1137,97,25,23.5,23.7,25
22.91458333,83.29958333,1130,95,25,23.5,22.9,23.5
22.49625,81.40958333,1005,94,22,22.4,25,24.1
22.50041667,81.40458333,1006,94,22,22.6,25,24.5
22.53041667,81.41291667,1008,94,21.5,22.9,25,24.7
22.53125,81.41291667,1008,94,21.4,22.9,25,24.7
22.61791667,81.40458333,1017,94,21.5,22.7,25,24.8
22.63791667,81.41291667,1021,94,21.9,22.3,25,24.6
22.63958333,81.41208333,1021,94,21.9,22.2,25,24.6
22.66125,81.41208333,1013,91,21.3,21.4,25,23.6
22.71958333,81.40625,1036,94,22.7,21.7,25,24.9
22.72291667,81.40541667,1027,93,22.4,21.2,25,24.4
22.73625,81.40541667,1034,94,22.7,21.4,25,24.9
22.82791667,83.31541667,1110,90,25,23.5,23.6,18.1
22.83541667,83.31625,1113,91,25,23.5,23.6,18.9
22.86125,83.30958333,1121,93,25,23.5,23,21.8
22.86625,83.30791667,1128,95,25,23.5,23.2,23.2
22.88958333,83.31375,1127,94,25,23.5,23.1,22.6
22.88958333,83.31375,1127,94,25,23.5,23.1,22.6
22.53041667,81.41458333,1010,95,21.7,23.3,25,24.8
22.53291667,81.41708333,1011,95,21.7,23.3,25,24.7
22.53958333,81.41708333,1005,93,20.9,22.5,24.7,24.4
22.61125,81.41791667,1011,93,20.9,22.4,25,24.2
22.61875,81.42041667,1012,93,21.3,22.3,25,24
22.63125,81.42041667,1013,92,21.5,22,25,23.9
22.63291667,81.41958333,1022,94,22,22.3,25,24.5
22.63958333,81.41291667,1013,92,21.4,21.9,25,24.1
22.66291667,81.41375,1014,92,21.4,21.5,25,23.6
22.66541667,81.41458333,1013,91,21.5,21.3,25,23.3
22.72125,81.41458333,1025,91,22,20.9,24.4,24.1
22.82875,83.31708333,1109,90,25,23.5,23.4,17.7
22.83458333,83.31708333,1114,92,25,23.5,23.8,19.3
22.86791667,83.31791667,1120,92,25,23.5,22.9,20.9
22.46541667,81.42291667,1001,94,21.2,23.5,25,23.8
22.53541667,81.42708333,1008,94,21.3,22.9,25,24.4
22.59458333,81.42541667,1006,90,20.5,22,24.9,23
22.61708333,81.42291667,1011,92,21.1,22.2,25,23.8
22.62875,81.42791667,1017,93,21.5,22.2,25,24.2
22.63375,81.42875,1017,93,21.5,22,25,24.1
22.64458333,81.42375,1022,93,22,22,25,24.4
22.67291667,81.42208333,1017,91,21.7,21.2,25,23.5
22.67375,81.42208333,1021,92,21.9,21.5,25,24
22.48291667,81.43791667,1013,95,22.1,23.5,25,24.7
22.53791667,81.43041667,1005,92,20.9,22.3,24.7,24.1
22.54208333,81.43791667,1009,94,21.1,23.1,25,24.3
22.58958333,81.43708333,1008,92,20.6,22.5,24.8,23.6
22.58958333,81.43708333,1008,92,20.6,22.5,24.8,23.6
22.61208333,81.43791667,1008,91,20.5,22,24.8,23.2
22.62625,81.43041667,1015,93,21.3,22.2,25,24.1
22.63125,81.43041667,1011,91,21.2,21.7,25,22.9
22.47041667,81.44375,1012,96,22.5,23.5,25,24.7
22.48125,81.44125,1012,95,21.7,23.5,25,24.7
22.48541667,81.44625,1026,97,23.3,23.5,25,24.9
22.49625,81.43958333,1010,94,22.2,22.1,25,24.6
22.54208333,81.43791667,1009,94,21.1,23.1,25,24.3
22.55041667,81.44625,1005,91,20.3,22.9,24.2,23.9
22.58875,81.43791667,1005,90,20.4,22.2,24.6,22.9
22.59041667,81.43958333,1006,90,20.3,22.2,24.6,22.9
22.60375,81.43958333,1009,91,20.4,22.2,24.9,23.5
22.61041667,81.43875,1009,91,20.5,22,24.9,23.5
22.62125,81.44041667,1013,92,20.7,22.1,24.9,24.1
22.62291667,81.43958333,1010,90,20.6,21.8,24.9,22.9
22.90208333,81.44625,1041,93,24.9,18.6,25,24.9
22.46791667,81.45375,1011,95,22.8,23.5,25,24.1
22.47458333,81.44958333,1012,95,22.8,23.5,25,23.8
22.48541667,81.44625,1026,97,23.3,23.5,25,24.9
22.54208333,81.45458333,1008,92,20.4,23.3,24.5,24.2
22.54958333,81.45375,1010,93,20.5,23.3,24.9,24.3
22.90625,81.44708333,1047,94,25,18.9,25,24.9
22.90625,81.44708333,1047,94,25,18.9,25,24.9
23.02625,81.44875,1052,94,23.3,20.5,25,24.9
22.46875,81.45458333,1009,95,22.7,23.5,25,23.5
22.47875,81.45708333,1008,93,22.3,23.5,25,21.8
22.49041667,81.45791667,1004,91,21.2,23.2,22.4,24.1
22.54791667,81.45708333,1010,93,20.4,23.3,24.8,24.3
22.55041667,81.45625,1013,94,20.6,23.5,24.9,24.5
22.57125,81.46208333,1009,91,19.5,22.7,24.8,24.1
22.90125,81.45875,1036,91,24.7,17,25,24.4
23.05791667,81.45541667,1118,98,25,23.2,25,25
22.54875,81.46958333,1004,90,19.2,22.8,24.2,23.8
22.57125,81.46291667,1008,91,19.3,22.7,24.7,24
22.48625,81.47958333,1007,93,20.1,23.5,25,23.9
22.48958333,81.48375,1021,96,22.5,23.5,25,24.8
22.48958333,81.48375,1021,96,22.5,23.5,25,24.8
22.89458333,83.38291667,1105,94,25,23.5,22.4,23.2
22.89875,83.38291667,1106,94,25,23.5,22.3,23.5
22.91458333,83.38208333,1109,95,25,23.5,22,24.5
22.91458333,83.38208333,1109,95,25,23.5,22,24.5
23.05125,81.49625,1098,97,25,21.9,25,24.6
22.89708333,83.38875,1110,95,25,23.5,22.8,23.6
22.90291667,83.38875,1113,96,25,23.5,22.9,24.1
22.91458333,83.38625,1109,95,25,23.5,22.2,24.5
22.91625,83.38625,1114,96,25,23.5,22.8,24.6
22.92291667,83.38791667,1109,95,25,23.5,22.1,24.8
22.63208333,81.50458333,1040,93,20,22.6,25,24.9
22.86291667,81.49791667,1075,90,19.5,20.7,25,24.9
22.88791667,81.50291667,1098,95,25,19.8,25,24.9
23.05125,81.49708333,1102,97,25,22.1,25,24.6
22.89708333,83.39125,1104,95,25,23.5,22.5,23.5
22.63041667,81.50791667,1045,94,20.6,23,25,24.9
22.90125,83.39125,1108,95,25,23.5,22.6,23.8
22.63125,81.50708333,1042,93,20.2,22.9,25,24.9
22.91791667,83.39625,1114,96,25,23.5,23,24.7
22.62291667,81.52125,1045,93,20.2,23.1,25,24.7
22.63125,81.52125,1052,94,20.7,23.2,25,24.9
22.63875,81.51875,1056,95,21.2,23.5,25,24.9
22.63958333,81.51458333,1050,94,20.8,22.9,25,24.9
22.86958333,81.51625,1115,98,25,22.7,25,25
22.62291667,81.52125,1045,93,20.2,23.1,25,24.7
22.63125,81.52125,1052,94,20.7,23.2,25,24.9
22.63125,81.52125,1052,94,20.7,23.2,25,24.9
22.66458333,81.52708333,1050,92,20.3,22.2,25,24.8
22.66458333,81.52708333,1050,92,20.3,22.2,25,24.8
22.61708333,81.53708333,1040,91,19.4,22.9,25,23.8
22.86375,81.53791667,1112,97,25,22.1,25,25
22.86458333,81.53791667,1112,97,25,22.1,25,25
22.61708333,81.53791667,1039,91,19.2,22.9,25,23.4
22.86458333,81.53875,1119,98,25,23.2,25,25
22.86958333,81.54458333,1122,98,25,23.3,25,25
22.87291667,81.54375,1115,97,25,22.3,25,25
22.63375,81.55458333,1045,91,18.8,22.4,25,24.6
22.87041667,81.54791667,1123,98,25,23.3,25,25
22.87291667,81.54708333,1112,93,25,18.4,25,25
22.62208333,81.55791667,1043,91,18.7,22.8,25,24.5
22.63125,81.55708333,1048,91,19,22.6,25,24.7
22.63208333,81.55791667,1049,91,19.1,22.6,25,24.7
22.89708333,81.56041667,1122,98,25,23.3,25,25
22.89791667,81.56041667,1118,98,25,23,25,25
22.86458333,81.57125,1116,98,25,22.5,25,25
22.87125,81.57125,1120,98,25,23,25,25
22.87708333,81.57125,1114,96,25,20.7,25,25
22.86291667,81.57625,1121,98,25,23.2,25,25
22.86625,81.57291667,1125,98,25,23.4,25,25
22.87291667,81.57291667,1121,98,25,23.2,25,25
22.59458333,81.58791667,1040,91,19.1,22.9,25,24.1
22.69541667,81.58791667,1063,91,19.2,22.6,25,23.9
22.86125,81.58041667,1116,96,23.8,22.5,25,25
22.86708333,81.57958333,1118,98,25,22.5,25,25
22.59541667,81.59208333,1048,93,19.9,23.5,25,24.4
22.59791667,81.59125,1046,92,19.4,23.5,25,24.4
22.69375,81.59041667,1070,92,19.7,23.2,25,24
22.86125,81.59625,1125,98,25,23.3,25,25
22.86791667,81.59541667,1129,99,25,23.5,25,25
22.53625,81.60291667,1025,91,19.6,23.5,25,22.7
22.59791667,81.59791667,1044,91,18.7,23.5,25,24.2
22.59958333,81.59875,1045,91,18.7,23.5,25,24.2
22.84375,81.60458333,1121,98,25,23,25,25
22.86458333,81.59791667,1130,99,25,23.5,25,25
22.86541667,81.59708333,1131,99,25,23.5,25,25
22.59291667,81.60458333,1041,91,18.9,23.2,25,23.9
22.61458333,81.61291667,1054,91,19,23.3,25,24.1
22.61708333,81.61291667,1055,92,19.4,23.4,25,24.1
22.63291667,81.60958333,1056,91,18.6,23.5,25,23.9
22.84208333,81.61208333,1123,98,25,23.2,25,25
22.85375,81.60958333,1127,98,25,23.4,25,25
22.86041667,81.61125,1125,98,25,23.3,25,25
22.86541667,81.60875,1125,98,25,23.3,25,25
22.58708333,81.62041667,1044,92,19.4,23.5,25,23.9
22.61458333,81.61291667,1054,91,19,23.3,25,24.1
22.61708333,81.61291667,1055,92,19.4,23.4,25,24.1
22.62875,81.62125,1057,91,18.6,23.5,25,23.8
22.64458333,81.62125,1061,91,18.4,23.5,25,23.8
22.65125,81.62041667,1062,91,18.5,23.5,25,23.8
22.82791667,81.61958333,1125,98,25,23.3,25,25
22.83958333,81.61625,1118,97,25,22.7,25,24.7
23.06375,83.49125,1127,90,23.9,16.7,24.7,25
22.84041667,81.61625,1123,98,25,23.1,25,25
22.85458333,81.61458333,1128,98,25,23.4,25,25
22.85625,81.61291667,1124,98,25,23.2,25,25
22.86458333,81.62041667,1116,95,25,22.6,24.1,23.6
22.58125,81.62958333,1051,93,20.6,23.5,25,24
22.58125,81.62958333,1051,93,20.6,23.5,25,24
22.59041667,81.62875,1043,90,18.7,23.4,25,22.9
22.61458333,81.62958333,1060,92,19.9,23.5,25,24
22.61458333,81.62958333,1060,92,19.9,23.5,25,24
22.62791667,81.62375,1062,92,19.8,23.5,25,24
22.64375,81.62208333,1064,92,19.3,23.5,25,23.9
22.68375,81.62958333,1072,90,18.3,23.4,25,23.3
22.83041667,81.62458333,1115,97,25,22.5,25,24
22.83708333,81.62875,1122,98,25,23,25,25
22.84291667,81.62625,1119,98,25,22.7,25,24.8
22.85041667,81.62208333,1121,98,25,23,25,25
22.86041667,81.62125,1117,96,25,22.6,24.3,24.1
23.06375,83.49625,1140,98,25,23.5,24.8,25
23.06458333,83.49791667,1129,93,25,23.5,19.4,25
22.56375,81.63708333,1041,92,20.5,23.5,25,23.3
22.56541667,81.63791667,1038,90,19.2,23.5,25,22.1
22.58125,81.62958333,1051,93,20.6,23.5,25,24
22.58208333,81.63125,1051,93,20.5,23.5,25,23.9
22.61458333,81.62958333,1060,92,19.9,23.5,25,24
22.61541667,81.63125,1064,93,20.6,23.5,25,24
22.62458333,81.63208333,1055,90,18.4,23.2,25,23.6
22.68125,81.63291667,1075,91,18.7,23.5,25,23.4
22.68125,81.63291667,1075,91,18.7,23.5,25,23.4
22.83375,81.62958333,1121,98,25,22.9,25,25
22.56458333,81.64125,1046,93,21.1,23.5,25,23.7
22.56541667,81.64375,1046,93,21.1,23.5,25,23.6
22.58125,81.64291667,1051,93,20.6,23.5,25,23.7
22.58208333,81.64208333,1052,93,20.6,23.5,25,23.8
22.61291667,81.64458333,1066,94,21.2,23.5,25,23.9
22.61625,81.64458333,1065,93,20.6,23.5,25,23.8
22.62291667,81.64458333,1063,92,19.9,23.5,25,23.7
22.56458333,81.65041667,1047,93,21.3,23.5,25,23.5
22.56458333,81.65041667,1047,93,21.3,23.5,25,23.5
22.58125,81.64708333,1049,92,20.4,23.5,25,23.4
22.58125,81.64708333,1049,92,20.4,23.5,25,23.4
22.61375,81.64625,1064,93,20.6,23.5,25,23.8
22.61458333,81.64708333,1061,92,20,23.5,25,23.7
22.62291667,81.64625,1058,91,18.8,23.5,25,23.5
22.63458333,81.65125,1071,93,20.9,23.5,25,23.6
22.64041667,81.64958333,1063,91,18.7,23.5,25,23.4
22.66958333,81.65125,1073,90,18.5,23.5,25,23.2
22.83625,81.65458333,1122,98,25,22.9,25,25
22.99208333,81.65458333,1173,99,25,23.5,25,25
22.57041667,81.65541667,1054,94,21.6,23.5,25,23.7
22.58208333,81.65458333,1046,91,20.3,23.5,25,21.7
22.62125,81.66208333,1062,92,19.6,23.5,25,23.4
22.62625,81.65791667,1061,91,19,23.5,25,23.4
22.63625,81.65458333,1062,90,18.5,23.5,25,23.4
22.65375,81.66208333,1074,92,20.1,23.5,25,23.4
22.65625,81.65958333,1074,92,19.9,23.5,25,23.4
22.83541667,81.66041667,1128,98,25,23.3,25,25
22.84041667,81.65875,1117,96,25,21.3,25,24.6
22.99208333,81.65458333,1173,99,25,23.5,25,25
22.63125,81.66708333,1061,90,18.7,23.5,25,22.9
22.63541667,81.66875,1063,91,19,23.5,25,23.1
22.65208333,81.66375,1070,91,19.4,23.5,25,23.4
22.65625,81.66291667,1067,90,18.5,23.5,25,23.2
22.63875,81.67375,1065,91,19.2,23.5,25,23.4
22.64125,81.67791667,1064,90,18.6,23.5,25,23.3
22.65541667,81.67375,1068,91,18.8,23.5,25,23.3
22.66708333,81.67625,1073,90,18.7,23.5,25,23.2
22.93958333,81.67791667,1142,98,25,23.5,25,24.7
22.93958333,81.67791667,1142,98,25,23.5,25,24.7
23.04625,83.53958333,1117,95,22.8,23.5,24.6,24.3
23.05625,83.54125,1116,94,21.5,23.5,24.6,24.5
23.05708333,83.54125,1119,96,22.8,23.5,24.6,24.6
22.66208333,81.68458333,1073,91,18.8,23.5,25,23.2
22.66458333,81.68041667,1071,90,18.4,23.5,25,23.1
22.73125,81.68625,1120,98,24.5,23.2,25,24.9
22.73291667,81.68791667,1123,98,25,23.3,25,24.9
22.74041667,81.68541667,1115,96,24,22.2,25,24.7
22.74791667,81.68208333,1109,92,23.8,19.8,25,23.7
22.80708333,81.68791667,1122,97,25,22.5,25,24.9
22.81625,81.68791667,1122,97,25,22.5,25,24.9
22.94125,81.68041667,1132,98,25,23.5,25,24.4
23.04791667,83.54125,1112,93,20.6,23.5,24.4,24.2
23.05625,83.54208333,1116,94,21.7,23.5,24.6,24.5
23.06458333,83.54625,1123,97,24.3,23.5,24.7,24.7
23.06875,83.54375,1131,98,25,23.5,24.8,25
23.11458333,83.54875,1141,98,25,23.5,24.9,24.8
23.11541667,83.54875,1142,98,25,23.5,24.9,24.8
22.73125,81.68791667,1113,91,18.9,22.6,25,24.4
22.73375,81.68875,1125,98,25,23.5,25,24.9
22.80625,81.69041667,1130,98,25,23.5,25,24.9
22.80708333,81.69041667,1132,98,25,23.5,25,24.9
22.81625,81.68875,1123,98,25,22.7,25,24.9
22.92125,81.69625,1104,91,25,22.4,21.3,21.8
23.03125,83.55791667,1106,92,21.5,23.5,24.4,22.4
23.03125,83.55791667,1106,92,21.5,23.5,24.4,22.4
22.80541667,81.69958333,1128,98,25,23.1,25,24.9
23.11375,83.54958333,1138,98,25,23.5,24.9,24.6
22.80625,81.70041667,1123,97,25,22.4,25,24.8
23.11541667,83.54958333,1140,98,25,23.5,24.9,24.7
22.92041667,81.69791667,1107,92,25,22.5,22,22.4
23.03125,83.56125,1108,93,22,23.5,24.4,22.9
23.03125,83.56125,1108,93,22,23.5,24.4,22.9
23.05291667,83.56125,1115,93,22.5,23.5,24.6,22.8
23.10291667,83.56041667,1127,96,25,23.4,24.6,22.9
22.71458333,81.72125,1118,95,22.3,23,25,24.7
22.71458333,81.72125,1118,95,22.3,23,25,24.7
23.02541667,83.57458333,1106,93,22.6,23.5,24.4,22.4
23.12291667,83.56875,1124,94,25,21.9,22.9,24
23.12375,83.56958333,1125,95,25,22.6,23.1,24
22.71458333,81.72125,1118,95,22.3,23,25,24.7
22.71458333,81.72125,1118,95,22.3,23,25,24.7
22.76458333,81.72875,1117,92,25,17.4,25,24.3
22.76458333,81.72875,1117,92,25,17.4,25,24.3
23.02791667,83.58291667,1111,94,23,23.5,24.5,23
23.03125,83.57541667,1103,91,21.7,23.5,24.4,20.9
23.08125,83.58291667,1121,93,21.2,23.5,24.6,23.2
23.08291667,83.58291667,1126,97,25,23.5,24.7,23.9
22.72291667,81.73791667,1123,96,23.5,23.1,25,24.3
22.73125,81.73708333,1133,98,25,23.5,25,24.9
22.73208333,81.73625,1135,98,25,23.5,25,24.9
22.74791667,81.73708333,1126,93,20.2,23.1,25,24.9
22.75625,81.73791667,1129,98,25,22.7,25,24.9
22.75708333,81.73708333,1130,98,25,23.1,25,24.9
23.02208333,83.58541667,1106,93,22.7,23.5,24.4,22.3
23.02625,83.58708333,1111,94,23.1,23.5,24.5,23.1
23.03125,83.58458333,1104,91,21.8,23.5,24.4,21.4
23.08041667,83.58625,1122,94,22.9,23.5,24.6,23.4
23.08375,83.58375,1128,98,25,23.5,24.7,24.3
23.09041667,83.58541667,1132,98,25,23.5,24.8,24.6
23.09958333,83.58791667,1125,95,23.8,22.9,24.7,23.6
23.10958333,83.59125,1130,97,25,23.5,24.8,24.1
22.72291667,81.73791667,1123,96,23.5,23.1,25,24.3
22.73041667,81.73791667,1130,98,25,23.5,25,24.9
22.73375,81.73875,1134,98,25,23.5,25,24.9
22.74791667,81.74375,1127,94,24.4,23,25,22
22.75291667,81.73875,1139,98,25,23.5,25,24.9
22.75625,81.74041667,1133,98,25,23.1,25,24.9
22.72208333,81.75041667,1122,95,24,22.9,25,23.2
22.73041667,81.74875,1131,98,25,23.5,25,24.9
23.08041667,83.59958333,1126,97,24.8,23.5,24.7,24
22.73875,81.75208333,1130,98,25,23.5,25,24.9
23.08458333,83.59958333,1129,98,25,23.5,24.8,24.3
22.74791667,81.75041667,1140,98,25,23.5,25,24.9
23.09791667,83.59958333,1135,98,25,23.5,24.9,24.5
22.74875,81.75291667,1145,98,25,23.5,25,24.9
23.09875,83.59958333,1138,98,25,23.5,24.9,24.6
23.11125,83.59208333,1132,98,25,23.5,24.9,24.3
23.13125,83.59958333,1126,96,25,22.8,23.7,24.2
22.65375,81.75958333,1078,91,22.3,23.5,25,20.1
22.65708333,81.76041667,1081,91,22.5,23.5,25,20.3
22.73958333,81.75458333,1128,96,25,23.5,25,22.3
22.74458333,81.75541667,1137,98,25,23.5,25,24.9
22.74791667,81.75458333,1132,90,25,23.5,25,16.5
23.08125,83.60125,1127,97,25,23.5,24.7,24.1
23.08541667,83.60125,1134,98,25,23.5,24.9,24.6
23.09791667,83.60125,1135,98,25,23.5,24.9,24.5
23.10291667,83.60208333,1138,98,25,23.5,24.9,24.6
23.10625,83.60458333,1137,98,25,23.5,24.9,24.6
23.12208333,83.60625,1130,98,25,23.5,24.7,24.3
23.12708333,83.60458333,1134,98,25,23.5,24.9,24.4
22.72291667,81.77041667,1122,95,25,21.9,25,22.6
22.72291667,81.77041667,1122,95,25,21.9,25,22.6
23.07291667,83.61375,1119,93,25,23.5,24.8,19.8
23.07958333,83.61208333,1129,98,25,23.5,24.8,24.3
23.08458333,83.60791667,1126,96,25,23.5,24.7,22.8
23.09541667,83.60791667,1124,91,24.9,23.5,24.7,18
23.11375,83.61625,1127,92,20.3,23.5,24.3,24.2
23.11958333,83.60791667,1127,96,25,22.5,24.3,24.1
22.71125,81.77958333,1134,98,25,23.5,25,24.9
22.77625,81.77958333,1133,98,25,23.5,24.8,24.9
22.87541667,81.77541667,1113,96,25,23.3,23.3,24.4
23.07291667,83.61708333,1118,93,25,23.5,24.8,19.4
23.07958333,83.61708333,1123,95,25,23.5,24.7,21.9
23.11458333,83.61791667,1135,98,25,23.5,24.9,24.5
23.11541667,83.61791667,1139,98,25,23.5,24.9,24.7
23.12291667,83.62208333,1123,93,25,23.5,20.3,23.8
22.70875,81.78125,1136,98,25,23.5,25,24.9
22.77291667,81.78791667,1131,98,25,23.5,24.8,24.9
22.77791667,81.78291667,1139,98,25,23.5,25,24.9
23.07041667,83.63125,1113,91,24.9,23.5,24.7,17.9
22.76708333,81.79375,1139,98,25,23.5,25,24.9
22.77291667,81.78791667,1131,98,25,23.5,24.8,24.9
23.61875,83.48041667,968,91,25,16.5,24.3,25
23.04708333,83.64125,1102,91,24.7,23.5,24.6,18.1
23.04958333,83.63958333,1103,91,24.7,23.5,24.6,18
23.05708333,83.63791667,1104,90,24.6,23.5,24.6,17.3
23.09541667,83.63541667,1116,90,25,23.5,22.7,19
23.10291667,83.63791667,1117,91,25,23.5,22.3,19.9
23.10708333,83.63625,1120,92,25,23.5,22.5,21.2
23.12291667,83.64041667,1122,95,25,23.5,22.1,23.9
23.12708333,83.64125,1124,96,25,23.5,23.5,24.4
23.04708333,83.64125,1102,91,24.7,23.5,24.6,18.1
23.04791667,83.64125,1100,90,24.7,23.5,24.4,17.5
23.09708333,83.64125,1115,91,24.8,23.5,22.8,19.7
23.12041667,83.64125,1118,92,25,23.5,20.9,22.7
23.12708333,83.64208333,1124,96,25,23.5,23.5,24.4
23.03458333,83.65375,1094,90,24.8,23.5,24.2,17.4
23.17625,83.53791667,1149,98,25,23.5,24.9,25
23.17791667,83.53791667,1144,98,24.7,23.5,24.9,25
23.19875,83.53875,1157,99,25,23.5,25,25
23.16958333,83.54958333,1145,98,25,23.5,24.9,24.7
23.17125,83.54791667,1151,98,25,23.5,24.9,25
23.16958333,83.54958333,1145,98,25,23.5,24.9,24.7
23.17041667,83.54958333,1149,98,25,23.5,24.9,25
23.14041667,83.56291667,1119,90,24.7,20.6,22.3,22.7
23.13208333,83.56958333,1123,94,25,21.7,23.5,23.5
23.00958333,83.70041667,1076,90,25,23.5,24.5,17.2
23.13125,83.59958333,1126,96,25,22.8,23.7,24.2
23.14125,83.59375,1119,91,24.5,20.1,22.7,23.7
23.14541667,83.59791667,1119,92,24.5,21.1,22.7,23.7
23.12791667,83.60375,1129,97,25,23.5,24.6,24.3
22.81291667,83.72958333,978,91,22.7,23.5,24.7,20
22.81458333,83.72958333,978,91,22.6,23.5,24.7,20
23.49291667,83.60458333,1222,98,25,22.6,25,25
23.17291667,83.61458333,1121,95,24.4,23.5,23.6,23.7
23.18541667,83.61541667,1131,97,24.8,23.5,24.5,24.6
23.18958333,83.61458333,1133,98,24.8,23.5,24.5,24.7
23.40708333,83.61625,1172,93,19.7,23.5,25,24.5
23.48958333,83.61125,1234,99,25,23.5,25,25
23.17791667,83.62125,1120,94,24.4,23.5,23.3,22.3
23.18208333,83.61625,1126,96,24.7,23.5,24,24.2
23.18875,83.61625,1128,97,24.7,23.5,24.1,24.6
23.40708333,83.61791667,1179,95,21.8,23.5,25,24.5
23.49208333,83.61625,1219,94,25,23.5,21.8,24.1
23.18458333,83.63291667,1118,91,24.3,21.2,22.6,22.6
23.19375,83.63208333,1127,97,24.6,23.5,24.1,24.6
23.19458333,83.63208333,1125,97,24.6,23.5,23.9,24.6
23.40291667,83.62708333,1172,92,19.9,23.5,25,23.8
23.40375,83.62708333,1177,94,21.3,23.5,25,23.9
